timestamp,responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,touchscreen,os,test_day,correct
2023-03-04T11:33:16.980Z,8148,21,flounder,flounder,target,lower-right,m55iLfyp,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T11:33:46.953Z,27459,22,cello,cello,target,lower-left,m55iLfyp,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-01T16:15:43.132Z,4747,1,eye,eye,target,upper-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:15:50.916Z,4011,2,carrot,carrot,target,lower-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:15:55.653Z,3502,3,ant,ant,target,upper-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:01.915Z,4407,4,elk,elk,target,upper-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:08.092Z,4711,5,choir,choir,target,upper-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:12.795Z,3214,6,ventilator,ventilator,target,lower-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:18.132Z,4308,7,arugula,arugula,target,lower-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:22.251Z,3065,8,giraffe,giraffe,target,upper-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:26.914Z,3132,9,palmtree,palmtree,target,lower-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:30.700Z,2616,10,pineapple,pineapple,target,lower-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:39.162Z,7292,11,ocean,ocean,target,upper-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:47.986Z,7184,12,gazelle,gazelle,target,lower-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:16:54.226Z,5052,13,chanterelle,chanterelle,target,upper-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:17:05.074Z,8927,14,ruin,ruin,target,lower-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:17:09.315Z,2898,15,labyrinth,labyrinth,target,lower-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:17:17.018Z,6151,16,orchid,orchid,target,lower-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:17:25.134Z,6265,17,zucchini,zucchini,target,upper-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:17:31.019Z,4550,18,kayak,kayak,target,upper-left,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:17:35.563Z,3007,19,lobster,lobster,target,upper-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:17:43.334Z,5815,20,carnation,violets,dist1,lower-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,0
2023-03-01T16:17:48.323Z,3167,21,flounder,flounder,target,lower-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T16:17:56.005Z,6144,22,cello,harp,dist1,lower-right,m9PQhHwx,validation - short,FALSE,Windows,2023-03-01,0
2023-03-05T15:54:24.766Z,10262,1,eye,eye,target,upper-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:54:33.808Z,5238,2,carrot,carrot,target,lower-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:54:43.062Z,6171,3,ant,ant,target,upper-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:54:52.460Z,5688,4,elk,elk,target,upper-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:55:02.665Z,7220,5,choir,choir,target,upper-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:55:10.913Z,4551,6,ventilator,ventilator,target,lower-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:55:34.898Z,14114,7,arugula,arugula,target,lower-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:55:42.596Z,3611,8,giraffe,giraffe,target,upper-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:55:51.658Z,3690,9,palmtree,palmtree,target,lower-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:55:58.894Z,5208,10,pineapple,pineapple,target,lower-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:56:09.015Z,6791,11,ocean,ocean,target,upper-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:56:19.370Z,7260,12,gazelle,dragonfly,dist2,upper-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,0
2023-03-05T15:56:31.398Z,9480,13,chanterelle,chanterelle,target,upper-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:56:42.613Z,7548,14,ruin,ruin,target,lower-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:56:54.023Z,4818,15,labyrinth,labyrinth,target,lower-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:57:00.717Z,4343,16,orchid,orchid,target,lower-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:57:09.806Z,6424,17,zucchini,zucchini,target,upper-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:57:25.310Z,9322,18,kayak,kayak,target,upper-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:57:39.834Z,10487,19,lobster,lobster,target,upper-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T15:58:03.040Z,16268,20,carnation,violets,dist1,lower-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,0
2023-03-05T15:58:31.183Z,25543,21,flounder,orca,dist1,lower-left,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,0
2023-03-05T15:58:41.329Z,8028,22,cello,harp,dist1,lower-right,MAqTBuVu,validation - short,FALSE,Windows,2023-03-05,0
2023-03-02T07:01:53.310Z,10803,1,eye,eye,target,upper-left,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:01:59.976Z,4388,2,carrot,carrot,target,lower-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:02:07.643Z,5595,3,ant,ant,target,upper-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:02:16.427Z,4169,4,elk,elk,target,upper-left,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:02:50.227Z,30939,5,choir,choir,target,upper-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:02:57.077Z,4392,6,ventilator,ventilator,target,lower-left,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:03:20.343Z,21893,7,arugula,arugula,target,lower-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:03:25.827Z,3820,8,giraffe,giraffe,target,upper-left,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:03:36.460Z,8369,9,palmtree,palmtree,target,lower-left,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:03:42.194Z,4037,10,pineapple,pineapple,target,lower-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:03:53.827Z,10170,11,ocean,pelican,dist2,lower-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,0
2023-03-02T07:04:14.444Z,10619,12,gazelle,astronaut,dist3,lower-left,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,0
2023-03-02T07:04:30.371Z,9631,13,chanterelle,diamond,dist3,upper-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,0
2023-03-02T07:04:58.295Z,15288,14,ruin,ruin,target,lower-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:05:18.661Z,18854,15,labyrinth,whirlwind,dist2,lower-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,0
2023-03-02T07:05:39.311Z,16786,16,orchid,orchid,target,lower-left,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:05:45.061Z,4354,17,zucchini,zucchini,target,upper-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:05:55.562Z,8853,18,kayak,kayak,target,upper-left,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:06:14.362Z,17105,19,lobster,microscope,dist3,upper-left,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,0
2023-03-02T07:06:24.312Z,8405,20,carnation,violets,dist1,lower-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,0
2023-03-02T07:06:39.912Z,10689,21,flounder,flounder,target,lower-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,1
2023-03-02T07:06:51.895Z,10938,22,cello,marshmallow,dist2,upper-right,mdirWsAe,validation - short,FALSE,Mac OS X,2023-03-02,0
2023-03-03T15:37:32.867Z,8037,1,eye,eye,target,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:37:38.750Z,4171,2,carrot,carrot,target,lower-right,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:37:49.300Z,9529,3,ant,ant,target,upper-right,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:37:59.049Z,8430,4,elk,elk,target,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:38:32.262Z,31967,5,choir,pipe,dist2,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,0
2023-03-03T15:38:40.015Z,6568,6,ventilator,ventilator,target,lower-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:38:56.672Z,15731,7,arugula,dracula,dist2,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,0
2023-03-03T15:39:01.534Z,2467,8,giraffe,giraffe,target,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:39:08.271Z,4557,9,palmtree,palmtree,target,lower-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:39:12.233Z,2595,10,pineapple,pineapple,target,lower-right,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:39:20.637Z,5877,11,ocean,ocean,target,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:39:29.835Z,7702,12,gazelle,dragonfly,dist2,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,0
2023-03-03T15:39:35.319Z,4009,13,chanterelle,chanterelle,target,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:39:44.647Z,7873,14,ruin,fortress,dist1,upper-right,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,0
2023-03-03T15:39:59.436Z,10569,15,labyrinth,labyrinth,target,lower-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:40:06.298Z,5878,16,orchid,shrub,dist1,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,0
2023-03-03T15:40:12.129Z,4035,17,zucchini,zucchini,target,upper-right,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:40:17.555Z,4016,18,kayak,kayak,target,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:40:25.923Z,6802,19,lobster,lobster,target,upper-right,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:40:33.288Z,6021,20,carnation,carnation,target,upper-right,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,1
2023-03-03T15:40:43.651Z,7510,21,flounder,elderberry,dist2,upper-left,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,0
2023-03-03T15:40:48.975Z,4201,22,cello,marshmallow,dist2,upper-right,mGknRHh2,validation - short,TRUE,Mac OS X,2023-03-03,0
2023-03-04T06:46:18.358Z,16894,1,eye,eye,target,upper-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:46:33.093Z,9561,2,carrot,carrot,target,lower-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:46:44.076Z,5646,3,ant,ant,target,upper-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:46:51.869Z,6665,4,elk,elk,target,upper-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:46:56.123Z,3140,5,choir,orchestra,dist1,lower-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,0
2023-03-04T06:47:03.206Z,3825,6,ventilator,ventilator,target,lower-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:47:07.233Z,3082,7,arugula,dracula,dist2,upper-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,0
2023-03-04T06:47:11.889Z,2150,8,giraffe,giraffe,target,upper-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:47:16.314Z,2648,9,palmtree,palmtree,target,lower-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:47:20.719Z,2867,10,pineapple,pineapple,target,lower-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:47:32.511Z,10483,11,ocean,ocean,target,upper-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:47:38.109Z,4554,12,gazelle,gazelle,target,lower-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:47:44.903Z,5389,13,chanterelle,chanterelle,target,upper-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:47:53.756Z,7448,14,ruin,ruin,target,lower-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:48:05.030Z,9514,15,labyrinth,labyrinth,target,lower-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:48:11.353Z,5341,16,orchid,shrub,dist1,upper-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,0
2023-03-04T06:48:17.997Z,3233,17,zucchini,zucchini,target,upper-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:48:22.542Z,2950,18,kayak,boomerang,dist3,lower-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,0
2023-03-04T06:48:40.846Z,7037,19,lobster,lobster,target,upper-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-04T06:48:53.201Z,10174,20,carnation,violets,dist1,lower-right,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,0
2023-03-04T06:49:02.312Z,8115,21,flounder,elderberry,dist2,upper-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,0
2023-03-04T06:49:14.668Z,11295,22,cello,cello,target,lower-left,mgoYc9fA,validation - short,TRUE,Mac OS X,2023-03-04,1
2023-03-02T16:14:48.512Z,5198,1,eye,eye,target,upper-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:14:55.176Z,3715,2,carrot,carrot,target,lower-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:00.789Z,3894,3,ant,ant,target,upper-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:07.184Z,4310,4,elk,elk,target,upper-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:13.208Z,4303,5,choir,choir,target,upper-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:17.899Z,3148,6,ventilator,ventilator,target,lower-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:24.506Z,5238,7,arugula,arugula,target,lower-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:28.523Z,2441,8,giraffe,giraffe,target,upper-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:32.715Z,2187,9,palmtree,palmtree,target,lower-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:36.450Z,2358,10,pineapple,pineapple,target,lower-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:41.530Z,3637,11,ocean,ocean,target,upper-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:52.243Z,4788,12,gazelle,gazelle,target,lower-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:15:59.251Z,5446,13,chanterelle,chanterelle,target,upper-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:16:06.650Z,5512,14,ruin,ruin,target,lower-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:16:10.154Z,2105,15,labyrinth,labyrinth,target,lower-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:16:15.147Z,3702,16,orchid,orchid,target,lower-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:16:19.219Z,2490,17,zucchini,zucchini,target,upper-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:16:25.611Z,4599,18,kayak,kayak,target,upper-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:16:31.379Z,4071,19,lobster,lobster,target,upper-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:16:44.119Z,11112,20,carnation,violets,dist1,lower-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,0
2023-03-02T16:16:53.503Z,7634,21,flounder,flounder,target,lower-right,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-02T16:16:57.607Z,2725,22,cello,cello,target,lower-left,MnVQiGQg,validation - short,TRUE,Windows,2023-03-02,1
2023-03-04T09:42:50.624Z,3304,1,eye,eye,target,upper-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:42:55.018Z,2843,2,carrot,carrot,target,lower-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:00.390Z,2432,3,ant,ant,target,upper-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:05.784Z,3130,4,elk,elk,target,upper-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:11.661Z,4305,5,choir,choir,target,upper-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:15.658Z,2158,6,ventilator,ventilator,target,lower-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:27.481Z,9449,7,arugula,arugula,target,lower-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:30.582Z,1634,8,giraffe,giraffe,target,upper-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:34.389Z,2017,9,palmtree,palmtree,target,lower-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:37.802Z,1567,10,pineapple,pineapple,target,lower-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:43.051Z,4128,11,ocean,ocean,target,upper-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:49.578Z,4640,12,gazelle,gazelle,target,lower-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:43:57.311Z,6058,13,chanterelle,chanterelle,target,upper-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:44:05.087Z,5897,14,ruin,ruin,target,lower-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:44:08.502Z,1879,15,labyrinth,labyrinth,target,lower-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:44:12.794Z,2530,16,orchid,orchid,target,lower-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:44:17.355Z,2398,17,zucchini,zucchini,target,upper-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:44:24.077Z,5406,18,kayak,kayak,target,upper-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:44:30.071Z,4430,19,lobster,lobster,target,upper-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:44:35.056Z,3769,20,carnation,carnation,target,upper-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:44:41.667Z,5184,21,flounder,flounder,target,lower-right,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-04T09:44:45.230Z,1621,22,cello,cello,target,lower-left,mQznQv3L,validation - short,TRUE,Android,2023-03-04,1
2023-03-03T15:49:25.422Z,7721,1,eye,eye,target,upper-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:49:55.478Z,26506,2,carrot,carrot,target,lower-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:50:04.399Z,6423,3,ant,ant,target,upper-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:50:15.371Z,8147,4,elk,elk,target,upper-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:50:31.570Z,13375,5,choir,choir,target,upper-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:50:41.914Z,7802,6,ventilator,ventilator,target,lower-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:50:53.613Z,9585,7,arugula,dracula,dist2,upper-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,0
2023-03-03T15:51:04.034Z,6596,8,giraffe,giraffe,target,upper-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:51:13.436Z,6907,9,palmtree,palmtree,target,lower-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:51:23.547Z,7615,10,pineapple,pineapple,target,lower-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:51:47.737Z,22094,11,ocean,factory,dist3,upper-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,0
2023-03-03T15:52:00.881Z,10413,12,gazelle,dragonfly,dist2,upper-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,0
2023-03-03T15:52:14.593Z,11023,13,chanterelle,diamond,dist3,upper-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,0
2023-03-03T15:52:29.286Z,12362,14,ruin,ruin,target,lower-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:52:39.585Z,8234,15,labyrinth,rollercoaster,dist1,upper-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,0
2023-03-03T15:52:49.923Z,8092,16,orchid,banner,dist3,lower-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,0
2023-03-03T15:53:04.064Z,12293,17,zucchini,zucchini,target,upper-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:53:15.333Z,8684,18,kayak,boomerang,dist3,lower-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,0
2023-03-03T15:53:27.701Z,10312,19,lobster,lobster,target,upper-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:53:39.464Z,9133,20,carnation,carnation,target,upper-right,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:53:47.730Z,6209,21,flounder,orca,dist1,lower-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,0
2023-03-03T15:53:55.273Z,5587,22,cello,landingbridge,dist3,upper-left,MRysAn2d,validation - short,FALSE,Windows,2023-03-03,0
2023-03-02T17:07:08.714Z,15186,1,eye,eye,target,upper-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:07:14.932Z,4002,2,carrot,carrot,target,lower-right,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:07:21.356Z,4643,3,ant,ant,target,upper-right,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:07:27.825Z,4579,4,elk,elk,target,upper-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:07:37.127Z,7565,5,choir,orchestra,dist1,lower-right,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,0
2023-03-02T17:07:47.004Z,4375,6,ventilator,ventilator,target,lower-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:07:58.528Z,9897,7,arugula,dracula,dist2,upper-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,0
2023-03-02T17:08:04.442Z,3496,8,giraffe,giraffe,target,upper-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:08:10.192Z,4062,9,palmtree,palmtree,target,lower-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:08:15.391Z,3460,10,pineapple,pineapple,target,lower-right,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:08:21.944Z,4918,11,ocean,ocean,target,upper-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:08:29.410Z,5282,12,gazelle,dragonfly,dist2,upper-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,0
2023-03-02T17:08:45.795Z,7213,13,chanterelle,butterfly,dist2,lower-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,0
2023-03-02T17:09:01.554Z,11771,14,ruin,fortress,dist1,upper-right,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,0
2023-03-02T17:09:10.903Z,4854,15,labyrinth,labyrinth,target,lower-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:09:25.161Z,12581,16,orchid,shrub,dist1,upper-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,0
2023-03-02T17:09:35.890Z,3822,17,zucchini,zucchini,target,upper-right,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:09:45.009Z,4459,18,kayak,sailingboat,dist1,lower-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,0
2023-03-02T17:09:59.736Z,5289,19,lobster,lobster,target,upper-right,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,1
2023-03-02T17:10:07.641Z,5534,20,carnation,compass,dist3,upper-left,muVB6UGs,validation - short,FALSE,Windows,2023-03-02,0
